virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	80	MRC2010FebVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2010FebVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Eng/393/08_F31/08	B/England/393/2008	2008	40	MRC2010SepVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	40	MRC2010SepVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2010SepVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Eng/393/08_F31/08	B/England/393/2008	2008	80	MRC2010SepVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	160	MRC2010SepVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2010SepVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/England/393/08_F31/08	B/England/393/2008	2008	80	MRC2011FebVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	160	MRC2011FebVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2011FebVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/England/393/08_F31/08	B/England/393/2008	2008	160	MRC2011FebVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	320	MRC2011FebVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2011FebVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/England/393/08_F31/08	B/England/393/2008	2008	80	MRC2011FebVic3
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	160	MRC2011FebVic3
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2011FebVic3
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	320	MRC2011FebVic4
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2011FebVic4
B/England/393/2008	B/England/393/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	320	MRC2009FebVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	320	MRC2009FebVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/33/08_AUS_F1235	B/Brisbane/33/2008	2008	1280	MRC2009FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	320	MRC2009FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	320	MRC2009FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/33/08_AUS_F1235	B/Brisbane/33/2008	2008	1280	MRC2009FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	320	MRC2009FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	320	MRC2009FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Bris/33/08_AUS_F1235	B/Brisbane/33/2008	2008	1280	MRC2009FebVic
B/Texas/26/2008	B/Texas/26/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	80	MRC2009FebVic
B/Texas/26/2008	B/Texas/26/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	160	MRC2009FebVic
B/Texas/26/2008	B/Texas/26/2008	2008	B/Bris/33/08_AUS_F1235	B/Brisbane/33/2008	2008	1280	MRC2009FebVic
B/Bayern/36/2008	B/Bayern/36/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	<10	MRC2009FebVic
B/Bayern/36/2008	B/Bayern/36/2008	2008	B/Bris/33/08_AUS_F1235	B/Brisbane/33/2008	2008	1280	MRC2009FebVic
B/England/393/2008	B/England/393/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	160	MRC2009SepVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	160	MRC2009SepVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	320	MRC2009SepVic
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2009SepVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	320	MRC2009SepVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	160	MRC2009SepVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	640	MRC2009SepVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	20	MRC2009SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	80	MRC2009SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	40	MRC2009SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	160	MRC2009SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	20	MRC2009SepVic
B/England/393/2008	B/England/393/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	80	MRC2010FebVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	80	MRC2010FebVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	320	MRC2010FebVic
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	20	MRC2010FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	80	MRC2010FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	160	MRC2010FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	320	MRC2010FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	20	MRC2010FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	160	MRC2010FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	160	MRC2010FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	320	MRC2010FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	20	MRC2010FebVic
B/England/393/2008	B/England/393/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	320	MRC2010SepVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	160	MRC2010SepVic
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	640	MRC2010SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	160	MRC2010SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	160	MRC2010SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	160	MRC2010SepVic
B/England/393/2008	B/England/393/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	320	MRC2010SepVic2
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	640	MRC2010SepVic2
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	80	MRC2010SepVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Eng/393/08_F31/08	B/England/393/2008	2008	640	MRC2010SepVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	640	MRC2010SepVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	160	MRC2010SepVic2
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F31/08	B/England/393/2008	2008	160	MRC2011FebVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	640	MRC2011FebVic
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	40	MRC2011FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F31/08	B/England/393/2008	2008	160	MRC2011FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	640	MRC2011FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	40	MRC2011FebVic
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F31/08	B/England/393/2008	2008	320	MRC2011FebVic2
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	640	MRC2011FebVic2
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	40	MRC2011FebVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F31/08	B/England/393/2008	2008	320	MRC2011FebVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	640	MRC2011FebVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	40	MRC2011FebVic2
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F31/08	B/England/393/2008	2008	640	MRC2011FebVic3
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	640	MRC2011FebVic3
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	40	MRC2011FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F31/08	B/England/393/2008	2008	320	MRC2011FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	640	MRC2011FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	40	MRC2011FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	1280	MRC2011FebVic4
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	160	MRC2011FebVic4
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F5/09	B/Brisbane/60/2008	2008	1280	MRC2011FebVic4
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	160	MRC2011FebVic4
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F31/08	B/England/393/2008	2008	320	MRC2011SepVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F25/10	B/Brisbane/60/2008	2008	320	MRC2011SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F31/08	B/England/393/2008	2008	160	MRC2011SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F25/10	B/Brisbane/60/2008	2008	320	MRC2011SepVic
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	320	MRC2011SepVic2
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	1280	MRC2011SepVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	320	MRC2011SepVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	640	MRC2011SepVic2
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	320	MRC2011SepVic3
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F25/10	B/Brisbane/60/2008	2008	320	MRC2011SepVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	320	MRC2011SepVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F25/10	B/Brisbane/60/2008	2008	640	MRC2011SepVic3
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	640	MRC2011SepVic4
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	640	MRC2011SepVic4
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	640	MRC2011SepVic4
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	1280	MRC2011SepVic4
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	320	MRC2011SepVic5
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	1280	MRC2011SepVic5
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	80	MRC2011SepVic5
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	640	MRC2011SepVic5
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	1280	MRC2011SepVic5
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	80	MRC2011SepVic5
B/England/393/2008	B/England/393/2008	2008	B/Eng/393/08_F05/11	B/England/393/2008	2008	320	MRC2012FebVic
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	1280	MRC2012FebVic
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	80	MRC2012FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Eng/393/08_F05/11	B/England/393/2008	2008	160	MRC2012FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	320	MRC2012FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	40	MRC2012FebVic
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	160	MRC2012FebVic2
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	640	MRC2012FebVic2
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	40	MRC2012FebVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	160	MRC2012FebVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	320	MRC2012FebVic2
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	40	MRC2012FebVic2
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	160	MRC2012FebVic3
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	1280	MRC2012FebVic3
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	80	MRC2012FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	320	MRC2012FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	320	MRC2012FebVic3
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	80	MRC2012FebVic3
B/England/393/2008	B/England/393/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	640	MRC2012FebVic4
B/England/393/2008	B/England/393/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	1280	MRC2012FebVic4
B/England/393/2008	B/England/393/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	80	MRC2012FebVic4
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/England/393/08_F05/11	B/England/393/2008	2008	640	MRC2012FebVic4
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Bris/60/08_F06/11	B/Brisbane/60/2008	2008	1280	MRC2012FebVic4
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/Paris/1762/08_F07/11	B/Paris/1762/2008	2008	40	MRC2012FebVic4
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	1280	Barr2010
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	640	Barr2010
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	640	Barr2010
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	160	Barr2010
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	TX/26/2008	B/Texas/26/2008	2008	640	Barr2010
B/Brazil/2937/2008	B/Brazil/2937/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	1280	Barr2010
B/Brazil/2937/2008	B/Brazil/2937/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	640	Barr2010
B/Brazil/2937/2008	B/Brazil/2937/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	320	Barr2010
B/Brazil/2937/2008	B/Brazil/2937/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	80	Barr2010
B/Brazil/2937/2008	B/Brazil/2937/2008	2008	TX/26/2008	B/Texas/26/2008	2008	1280	Barr2010
B/HongKong/90/2008	B/HongKong/90/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	1280	Barr2010
B/HongKong/90/2008	B/HongKong/90/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	640	Barr2010
B/HongKong/90/2008	B/HongKong/90/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	640	Barr2010
B/HongKong/90/2008	B/HongKong/90/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	80	Barr2010
B/HongKong/90/2008	B/HongKong/90/2008	2008	TX/26/2008	B/Texas/26/2008	2008	1280	Barr2010
B/Fujian/1272/2008	B/Fujian/1272/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	160	Barr2010
B/Fujian/1272/2008	B/Fujian/1272/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	160	Barr2010
B/Fujian/1272/2008	B/Fujian/1272/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	80	Barr2010
B/Fujian/1272/2008	B/Fujian/1272/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	160	Barr2010
B/Fujian/1272/2008	B/Fujian/1272/2008	2008	TX/26/2008	B/Texas/26/2008	2008	640	Barr2010
B/Texas/26/2008	B/Texas/26/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	640	Barr2010
B/Texas/26/2008	B/Texas/26/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	640	Barr2010
B/Texas/26/2008	B/Texas/26/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	320	Barr2010
B/Texas/26/2008	B/Texas/26/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	80	Barr2010
B/Texas/26/2008	B/Texas/26/2008	2008	TX/26/2008	B/Texas/26/2008	2008	640	Barr2010
B/Texas/34/2008	B/Texas/34/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	160	Barr2010
B/Texas/34/2008	B/Texas/34/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	160	Barr2010
B/Texas/34/2008	B/Texas/34/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	320	Barr2010
B/Texas/34/2008	B/Texas/34/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	<10	Barr2010
B/Texas/34/2008	B/Texas/34/2008	2008	TX/26/2008	B/Texas/26/2008	2008	640	Barr2010
B/Uruguay/12/2008	B/Uruguay/12/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	80	Barr2010
B/Uruguay/12/2008	B/Uruguay/12/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	80	Barr2010
B/Uruguay/12/2008	B/Uruguay/12/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	320	Barr2010
B/Uruguay/12/2008	B/Uruguay/12/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	<10	Barr2010
B/Uruguay/12/2008	B/Uruguay/12/2008	2008	TX/26/2008	B/Texas/26/2008	2008	640	Barr2010
B/Wisconsin/27/2008	B/Wisconsin/27/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	160	Barr2010
B/Wisconsin/27/2008	B/Wisconsin/27/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	160	Barr2010
B/Wisconsin/27/2008	B/Wisconsin/27/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	320	Barr2010
B/Wisconsin/27/2008	B/Wisconsin/27/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	10	Barr2010
B/Wisconsin/27/2008	B/Wisconsin/27/2008	2008	TX/26/2008	B/Texas/26/2008	2008	640	Barr2010
B/Florida/16/2008	B/Florida/16/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	160	Barr2010
B/Florida/16/2008	B/Florida/16/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	80	Barr2010
B/Florida/16/2008	B/Florida/16/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	320	Barr2010
B/Florida/16/2008	B/Florida/16/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	<10	Barr2010
B/Florida/16/2008	B/Florida/16/2008	2008	TX/26/2008	B/Texas/26/2008	2008	320	Barr2010
B/Hubei/51/2008	B/Hubei/51/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	20	Barr2010
B/Hubei/51/2008	B/Hubei/51/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	10	Barr2010
B/Hubei/51/2008	B/Hubei/51/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	10	Barr2010
B/Hubei/51/2008	B/Hubei/51/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	10	Barr2010
B/Hubei/51/2008	B/Hubei/51/2008	2008	TX/26/2008	B/Texas/26/2008	2008	320	Barr2010
B/Yunnan/1491/2008	B/Yunnan/1491/2008	2008	Br/33/2008	B/Brisbane/33/2008	2008	640	Barr2010
B/Yunnan/1491/2008	B/Yunnan/1491/2008	2008	BR/2937/2008	B/Brazil/2937/2008	2008	320	Barr2010
B/Yunnan/1491/2008	B/Yunnan/1491/2008	2008	HK/90/2008	B/HongKong/90/2008	2008	160	Barr2010
B/Yunnan/1491/2008	B/Yunnan/1491/2008	2008	Fujian-G/1272/2008	B/Fujian/1272/2008	2008	80	Barr2010
B/Yunnan/1491/2008	B/Yunnan/1491/2008	2008	TX/26/2008	B/Texas/26/2008	2008	640	Barr2010
B/Iwate/17/2009	B/Iwate/17/2009	2009	B/Eng/393/08_F31/08	B/England/393/2008	2008	<10	MRC2009SepVic
B/Iwate/17/2009	B/Iwate/17/2009	2009	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	<10	MRC2009SepVic
B/Iwate/17/2009	B/Iwate/17/2009	2009	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	<10	MRC2009SepVic
B/Iwate/17/2009	B/Iwate/17/2009	2009	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2009SepVic
B/Hubei/37/2009	B/Hubei/37/2009	2009	B/Eng/393/08_F31/08	B/England/393/2008	2008	40	MRC2009SepVic
B/Hubei/37/2009	B/Hubei/37/2009	2009	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	20	MRC2009SepVic
B/Hubei/37/2009	B/Hubei/37/2009	2009	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	40	MRC2009SepVic
B/Hubei/37/2009	B/Hubei/37/2009	2009	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2009SepVic
B/Belgrade/1094/2009	B/Belgrade/1094/2009	2009	B/Eng/393/08_F31/08	B/England/393/2008	2008	20	MRC2009SepVic
B/Belgrade/1094/2009	B/Belgrade/1094/2009	2009	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	<10	MRC2009SepVic
B/Belgrade/1094/2009	B/Belgrade/1094/2009	2009	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	20	MRC2009SepVic
B/Singapore/21/2009	B/Singapore/21/2009	2009	B/Eng/393/08_F31/08	B/England/393/2008	2008	20	MRC2009SepVic
B/Singapore/21/2009	B/Singapore/21/2009	2009	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	10	MRC2009SepVic
B/Singapore/21/2009	B/Singapore/21/2009	2009	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	<10	MRC2009SepVic
B/Singapore/21/2009	B/Singapore/21/2009	2009	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2009SepVic
B/HongKong/235/2009	B/HongKong/235/2009	2009	B/Eng/393/08_F31/08	B/England/393/2008	2008	<10	MRC2009SepVic
B/HongKong/235/2009	B/HongKong/235/2009	2009	B/Bris/33/08_F1/09	B/Brisbane/33/2008	2008	<10	MRC2009SepVic
B/HongKong/235/2009	B/HongKong/235/2009	2009	B/Bris/60/08_F2/09	B/Brisbane/60/2008	2008	<10	MRC2009SepVic
B/HongKong/235/2009	B/HongKong/235/2009	2009	B/Paris/1762/08_F11/09	B/Paris/1762/2008	2008	<10	MRC2009SepVic
