virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
A/Finland/640/2009	A/Finland/640/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Finland/640/2009	A/Finland/640/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	160	nimr-feb-2010-table13
A/Finland/640/2009	A/Finland/640/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	80	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	320	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	320	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	160	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	160	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	1280	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	1280	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	1280	nimr-feb-2010-table13
A/Cameroon/677/2009	A/Cameroon/677/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	1280	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	160	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	40	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	80	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	160	nimr-feb-2010-table13
A/Cameroon/678/2009	A/Cameroon/678/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	160	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	320	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	320	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	160	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	160	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	160	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	1280	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	640	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	1280	nimr-feb-2010-table13
A/Cameroon/681/2009	A/Cameroon/681/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	640	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	160	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	40	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	40	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	80	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/701/2009	A/Cameroon/701/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	80	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	160	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	80	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	80	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	640	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	1280	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	160	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	320	nimr-feb-2010-table13
A/Cameroon/704/2009	A/Cameroon/704/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	320	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	80	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	320	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	320	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	160	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	160	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	320	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	1280	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	1280	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	320	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	2560	nimr-feb-2010-table13
A/Stockholm/112/2009	A/Stockholm/112/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	2560	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	80	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	80	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	40	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	40	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	160	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	320	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	160	nimr-feb-2010-table13
A/Israel/22/2009	A/Israel/22/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	80	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	40	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	40	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	160	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	320	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	160	nimr-feb-2010-table13
A/Israel/23/2009	A/Israel/23/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	80	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	40	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	80	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	160	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	320	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	160	nimr-feb-2010-table13
A/Israel/24/2009	A/Israel/24/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	<40	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	80	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	80	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	40	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	40	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	40	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	160	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	160	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	80	nimr-feb-2010-table13
A/Israel/25/2009	A/Israel/25/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	80	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	80	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	40	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	80	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	160	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	320	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	160	nimr-feb-2010-table13
A/Israel/26/2009	A/Israel/26/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	80	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	80	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	80	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	320	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	320	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	160	nimr-feb-2010-table13
A/Israel/27/2009	A/Israel/27/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	160	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	80	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	320	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	2560	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	2560	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	640	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	2560	nimr-feb-2010-table13
A/Ghana/FS-2240/2009	A/Ghana/FS-2240/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	2560	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	80	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	160	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	160	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	80	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	640	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	2560	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	2560	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	1280	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	2560	nimr-feb-2010-table13
A/NordrheinWestfalen/1/2010	A/NordrheinWestfalen/1/2010	2010	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	2560	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	40	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	80	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	80	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	40	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	40	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	40	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	160	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	320	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	80	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	160	nimr-feb-2010-table13
A/Lyon/Cx-R/3120/2009	A/Lyon/Cx-R/3120/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	160	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	80	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	160	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	160	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	80	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/Jhb/15/08_F22/08	A/Johannesburg/15/2008	2008	160	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/HK/1952/09_F22/09	A/HongKong/1952/2009	2009	80	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/HK/1985/09_F21/09	A/HongKong/1985/2009	2009	640	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/Perth/16/09_F25/09	A/Perth/16/2009	2009	640	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/Wis/15/09_F24/09	A/Wisconsin/15/2009	2009	320	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/HK/26560/09_CDCF38/10	A/HongKong/26560/2009	2009	640	nimr-feb-2010-table13
A/Lyon/3670/2009	A/Lyon/3670/2009	2009	A/Phil/2191/09_CDCF39/10	A/Philippines/2191/2009	2009	640	nimr-feb-2010-table13
A/Lyon/CHU/52.384/09	A/Lyon/CHU/52.384/2009	2009	A/Wis/67/05_F1/06	A/Wisconsin/67/2005	2005	160	nimr-feb-2010-table13
A/Lyon/CHU/52.384/09	A/Lyon/CHU/52.384/2009	2009	A/Bris/10/07_F29/08	A/Brisbane/10/2007	2007	320	nimr-feb-2010-table13
A/Lyon/CHU/52.384/09	A/Lyon/CHU/52.384/2009	2009	A/Uru/716/07_F26/08	A/Uruguay/716/2007	2007	320	nimr-feb-2010-table13
A/Lyon/CHU/52.384/09	A/Lyon/CHU/52.384/2009	2009	A/Fin/9/08_F12/088	A/Finland/9/2008	2008	160	nimr-feb-2010-table13
